year,rank,name,count,per,sex,code,data_type,gender,yomi
2020,97.0,悠希,9.0,0.001,m,24736_24076,names,male,
2020,97.0,悠誠,9.0,0.001,m,24736_35488,names,male,
2020,97.0,諒真,9.0,0.001,m,35538_30495,names,male,
2020,97.0,和真,9.0,0.001,m,21644_30495,names,male,
2020,97.0,翔太,9.0,0.001,m,32724_22826,names,male,
2020,1.0,陽葵,47.0,0.0053,f,38525_33909,names,female,
2020,2.0,凛,42.0,0.0048,f,20955,names,female,
2020,3.0,詩,41.0,0.0046,f,35433,names,female,
2020,4.0,結菜,40.0,0.0045,f,32080_33756,names,female,
2020,5.0,結愛,37.0,0.0042,f,32080_24859,names,female,
2020,6.0,莉子,36.0,0.0041,f,33673_23376,names,female,
2020,7.0,結月,35.0,0.004,f,32080_26376,names,female,
2020,8.0,紬,34.0,0.0039,f,32044,names,female,
2020,8.0,澪,34.0,0.0039,f,28586,names,female,
2020,10.0,結衣,32.0,0.0036,f,32080_34915,names,female,
2020,11.0,葵,31.0,0.0035,f,33909,names,female,
2020,11.0,咲良,31.0,0.0035,f,21682_33391,names,female,
2020,13.0,陽菜,30.0,0.0034,f,38525_33756,names,female,
2020,14.0,芽依,28.0,0.0032,f,33469_20381,names,female,
2020,15.0,凪,26.0,0.0029,f,20970,names,female,
2020,16.0,美桜,25.0,0.0028,f,32654_26716,names,female,
2020,17.0,愛,24.0,0.0027,f,24859,names,female,
2020,18.0,花,23.0,0.0026,f,33457,names,female,
2020,18.0,朱莉,23.0,0.0026,f,26417_33673,names,female,
2020,18.0,心春,23.0,0.0026,f,24515_26149,names,female,
2020,18.0,美月,23.0,0.0026,f,32654_26376,names,female,
2020,22.0,さくら,22.0,0.0025,f,12373_12367_12425,names,female,
2020,22.0,杏,22.0,0.0025,f,26447,names,female,
2020,22.0,芽生,22.0,0.0025,f,33469_29983,names,female,
2020,22.0,楓,22.0,0.0025,f,26963,names,female,
2020,26.0,杏奈,21.0,0.0024,f,26447_22856,names,female,
2020,26.0,蘭,21.0,0.0024,f,34349,names,female,
2020,26.0,和花,21.0,0.0024,f,21644_33457,names,female,
2020,29.0,ひかり,19.0,0.0022,f,12402_12363_12426,names,female,
2020,29.0,琴音,19.0,0.0022,f,29748_38899,names,female,
2020,29.0,琴葉,19.0,0.0022,f,29748_33865,names,female,
2020,32.0,彩葉,18.0,0.002,f,24425_33865,names,female,
2020,33.0,あかり,17.0,0.0019,f,12354_12363_12426,names,female,
2020,33.0,咲希,17.0,0.0019,f,21682_24076,names,female,
2020,33.0,心咲,17.0,0.0019,f,24515_21682,names,female,
2020,33.0,栞奈,17.0,0.0019,f,26654_22856,names,female,
2020,37.0,紗菜,16.0,0.0018,f,32023_33756,names,female,
2020,37.0,陽菜乃,16.0,0.0018,f,38525_33756_20035,names,female,
2020,39.0,愛菜,15.0,0.0017,f,24859_33756,names,female,
2020,39.0,結,15.0,0.0017,f,32080,names,female,
2020,39.0,光莉,15.0,0.0017,f,20809_33673,names,female,
2020,39.0,七海,15.0,0.0017,f,19971_28023,names,female,
2020,39.0,心結,15.0,0.0017,f,24515_32080,names,female,
2020,39.0,柚希,15.0,0.0017,f,26586_24076,names,female,
2020,39.0,柚葉,15.0,0.0017,f,26586_33865,names,female,
2020,39.0,凜,15.0,0.0017,f,20956,names,female,
2020,47.0,すず,14.0,0.0016,f,12377_12378,names,female,
2020,47.0,はな,14.0,0.0016,f,12399_12394,names,female,
2020,47.0,一華,14.0,0.0016,f,19968_33775,names,female,
2020,47.0,心音,14.0,0.0016,f,24515_38899,names,female,
2020,47.0,陽咲,14.0,0.0016,f,38525_21682,names,female,
2020,47.0,莉央,14.0,0.0016,f,33673_22830,names,female,
2020,47.0,菫,14.0,0.0016,f,33771,names,female,
2020,54.0,ひまり,13.0,0.0015,f,12402_12414_12426,names,female,
2020,54.0,一花,13.0,0.0015,f,19968_33457,names,female,
2020,54.0,花音,13.0,0.0015,f,33457_38899,names,female,
2020,54.0,華,13.0,0.0015,f,33775,names,female,
2020,54.0,心陽,13.0,0.0015,f,24515_38525,names,female,
2020,59.0,綾乃,12.0,0.0014,f,32190_20035,names,female,
2020,59.0,光,12.0,0.0014,f,20809,names,female,
2020,59.0,咲,12.0,0.0014,f,21682,names,female,
2020,59.0,千愛,12.0,0.0014,f,21315_24859,names,female,
2020,59.0,美海,12.0,0.0014,f,32654_28023,names,female,
2020,59.0,美結,12.0,0.0014,f,32654_32080,names,female,
2020,59.0,百花,12.0,0.0014,f,30334_33457,names,female,
2020,59.0,風花,12.0,0.0014,f,39080_33457,names,female,
2020,59.0,明莉,12.0,0.0014,f,26126_33673,names,female,
2020,59.0,優月,12.0,0.0014,f,20778_26376,names,female,
2020,59.0,莉緒,12.0,0.0014,f,33673_32210,names,female,
2020,70.0,いろは,11.0,0.0012,f,12356_12429_12399,names,female,
2020,70.0,すみれ,11.0,0.0012,f,12377_12415_12428,names,female,
2020,70.0,愛莉,11.0,0.0012,f,24859_33673,names,female,
2020,70.0,桜,11.0,0.0012,f,26716,names,female,
2020,70.0,実桜,11.0,0.0012,f,23455_26716,names,female,
2020,70.0,紗奈,11.0,0.0012,f,32023_22856,names,female,
2020,70.0,紗良,11.0,0.0012,f,32023_33391,names,female,
2020,70.0,晴,11.0,0.0012,f,26228,names,female,
2020,70.0,乃愛,11.0,0.0012,f,20035_24859,names,female,
2020,70.0,美緒,11.0,0.0012,f,32654_32210,names,female,
2020,70.0,文乃,11.0,0.0012,f,25991_20035,names,female,
2020,70.0,未来,11.0,0.0012,f,26410_26469,names,female,
2020,70.0,柚月,11.0,0.0012,f,26586_26376,names,female,
2020,70.0,和,11.0,0.0012,f,21644,names,female,
2020,70.0,栞,11.0,0.0012,f,26654,names,female,
2020,70.0,莉愛,11.0,0.0012,f,33673_24859,names,female,
2020,86.0,依茉,10.0,0.0011,f,20381_33545,names,female,
2020,86.0,芽衣,10.0,0.0011,f,33469_34915,names,female,
2020,86.0,結香,10.0,0.0011,f,32080_39321,names,female,
2020,86.0,彩心,10.0,0.0011,f,24425_24515,names,female,
2020,86.0,咲来,10.0,0.0011,f,21682_26469,names,female,
2020,86.0,咲茉,10.0,0.0011,f,21682_33545,names,female,
2020,86.0,詩織,10.0,0.0011,f,35433_32340,names,female,
2020,86.0,心,10.0,0.0011,f,24515,names,female,
2020,86.0,千晴,10.0,0.0011,f,21315_26228,names,female,
2020,86.0,紬葵,10.0,0.0011,f,32044_33909,names,female,
2020,86.0,紬希,10.0,0.0011,f,32044_24076,names,female,
2020,86.0,美羽,10.0,0.0011,f,32654_32701,names,female,
2020,86.0,美波,10.0,0.0011,f,32654_27874,names,female,
2020,86.0,美優,10.0,0.0011,f,32654_20778,names,female,
2020,86.0,柚乃,10.0,0.0011,f,26586_20035,names,female,
2020,86.0,玲奈,10.0,0.0011,f,29618_22856,names,female,
2020,86.0,和奏,10.0,0.0011,f,21644_22863,names,female,
1927,1.0,昭二,,,m,26157_20108,names,male,
1927,2.0,昭,,,m,26157,names,male,
1927,3.0,和夫,,,m,21644_22827,names,male,
1927,4.0,清,,,m,28165,names,male,
1927,5.0,昭一,,,m,26157_19968,names,male,
1927,6.0,博,,,m,21338,names,male,
1927,7.0,勇,,,m,21191,names,male,
1927,8.0,茂,,,m,33538,names,male,
1927,9.0,実,,,m,23455,names,male,
1927,10.0,弘,,,m,24344,names,male,
1927,1.0,和子,,,f,21644_23376,names,female,
1927,2.0,昭子,,,f,26157_23376,names,female,
1927,3.0,久子,,,f,20037_23376,names,female,
1927,4.0,照子,,,f,29031_23376,names,female,
1927,5.0,幸子,,,f,24184_23376,names,female,
1927,6.0,美代子,,,f,32654_20195_23376,names,female,
1927,7.0,光子,,,f,20809_23376,names,female,
1927,8.0,文子,,,f,25991_23376,names,female,
1927,9.0,信子,,,f,20449_23376,names,female,
1927,10.0,節子,,,f,31680_23376,names,female,
1994,1.0,健太,,,m,20581_22826,names,male,
1994,2.0,翔太,,,m,32724_22826,names,male,
1994,3.0,拓也,,,m,25299_20063,names,male,
1994,4.0,翼,,,m,32764,names,male,
1994,5.0,翔,,,m,32724,names,male,
1994,6.0,大樹,,,m,22823_27193,names,male,
1994,7.0,大輔,,,m,22823_36628,names,male,
1994,8.0,亮太,,,m,20142_22826,names,male,
1994,9.0,大輝,,,m,22823_36637,names,male,
1994,10.0,大貴,,,m,22823_36020,names,male,
1994,1.0,美咲,,,f,32654_21682,names,female,
1994,2.0,愛,,,f,24859,names,female,
1994,3.0,萌,,,f,33804,names,female,
1994,4.0,愛美,,,f,24859_32654,names,female,
1994,5.0,遥,,,f,36965,names,female,
1994,6.0,千夏,,,f,21315_22799,names,female,
1994,6.0,彩香,,,f,24425_39321,names,female,
1994,6.0,葵,,,f,33909,names,female,
1994,9.0,舞,,,f,33310,names,female,
1994,9.0,麻衣,,,f,40635_34915,names,female,
1994,9.0,桃子,,,f,26691_23376,names,female,
1984,1.0,大輔,,,m,22823_36628,names,male,
1984,2.0,健太,,,m,20581_22826,names,male,
1984,3.0,誠,,,m,35488,names,male,
1984,4.0,直樹,,,m,30452_27193,names,male,
1984,5.0,拓也,,,m,25299_20063,names,male,
1984,6.0,祐介,,,m,31056_20171,names,male,
1984,7.0,翔,,,m,32724,names,male,
1984,8.0,雄太,,,m,38596_22826,names,male,
1984,9.0,和也,,,m,21644_20063,names,male,
1984,10.0,優,,,m,20778,names,male,
1984,1.0,愛,,,f,24859,names,female,
1984,2.0,麻衣,,,f,40635_34915,names,female,
1984,3.0,恵,,,f,24693,names,female,
1984,4.0,裕子,,,f,35029_23376,names,female,
1984,5.0,麻美,,,f,40635_32654,names,female,
1984,6.0,美香,,,f,32654_39321,names,female,
1984,7.0,智美,,,f,26234_32654,names,female,
1984,8.0,美穂,,,f,32654_31298,names,female,
1984,9.0,麻衣子,,,f,40635_34915_23376,names,female,
1984,10.0,友美,,,f,21451_32654,names,female,
2012,1.0,蓮,20.0,0.0059,m,34030,names,male,
2012,2.0,颯太,17.0,0.005,m,39087_22826,names,male,
2012,3.0,大翔,16.0,0.0047,m,22823_32724,names,male,
2012,4.0,大和,15.0,0.0044,m,22823_21644,names,male,
2012,5.0,翔太,14.0,0.0041,m,32724_22826,names,male,
2012,5.0,湊,14.0,,m,28234,names,male,
2012,5.0,悠人,14.0,,m,24736_20154,names,male,
2012,5.0,大輝,14.0,,m,22823_36637,names,male,
2012,9.0,蒼空,12.0,0.0035,m,33980_31354,names,male,
2012,9.0,龍生,12.0,,m,40845_29983,names,male,
2012,11.0,陽,11.0,0.0032,m,38525,names,male,
2012,11.0,陽斗,11.0,,m,38525_26007,names,male,
2012,11.0,陸,11.0,,m,38520,names,male,
2012,11.0,陸斗,11.0,,m,38520_26007,names,male,
2012,11.0,颯真,11.0,,m,39087_30495,names,male,
2012,16.0,瑛太,10.0,0.003,m,29787_22826,names,male,
2012,16.0,悠真,10.0,,m,24736_30495,names,male,
2012,16.0,颯汰,10.0,,m,39087_27760,names,male,
2012,19.0,樹,9.0,0.0027,m,27193,names,male,
2012,19.0,蒼大,9.0,,m,33980_22823,names,male,
2012,19.0,悠斗,9.0,,m,24736_26007,names,male,
2012,19.0,陽太,9.0,,m,38525_22826,names,male,
2012,23.0,一颯,8.0,0.0024,m,19968_39087,names,male,
2012,23.0,結人,8.0,,m,32080_20154,names,male,
2012,23.0,虎太郎,8.0,,m,34382_22826_37070,names,male,
2012,23.0,太陽,8.0,,m,22826_38525,names,male,
2012,23.0,隼人,8.0,,m,38588_20154,names,male,
2012,23.0,遥斗,8.0,,m,36965_26007,names,male,
2012,23.0,陽向,8.0,,m,38525_21521,names,male,
2012,23.0,颯,8.0,,m,39087,names,male,
2012,31.0,海翔,7.0,0.0021,m,28023_32724,names,male,
2012,31.0,優心,7.0,,m,20778_24515,names,male,
2012,31.0,陽翔,7.0,,m,38525_32724,names,male,
2012,31.0,龍之介,7.0,,m,40845_20043_20171,names,male,
2012,31.0,翔,7.0,,m,32724,names,male,
2012,36.0,輝,6.0,0.0018,m,36637,names,male,
2012,36.0,結斗,6.0,,m,32080_26007,names,male,
2012,36.0,春輝,6.0,,m,26149_36637,names,male,
2012,36.0,晴,6.0,,m,26228,names,male,
2012,36.0,蒼,6.0,,m,33980,names,male,
2012,36.0,蒼介,6.0,,m,33980_20171,names,male,
2012,36.0,智也,6.0,,m,26234_20063,names,male,
2012,36.0,直輝,6.0,,m,30452_36637,names,male,
2012,36.0,優希,6.0,,m,20778_24076,names,male,
2012,36.0,悠翔,6.0,,m,24736_32724,names,male,
2012,36.0,陽大,6.0,,m,38525_22823,names,male,
2012,36.0,翼,6.0,,m,32764,names,male,
2012,36.0,琉生,6.0,,m,29705_29983,names,male,
2012,36.0,颯介,6.0,,m,39087_20171,names,male,
2012,50.0,絢斗,5.0,0.0015,m,32098_26007,names,male,
2012,50.0,瑛斗,5.0,,m,29787_26007,names,male,
2012,50.0,幹太,5.0,,m,24185_22826,names,male,
2012,50.0,空,5.0,,m,31354,names,male,
2012,50.0,春翔,5.0,,m,26149_32724,names,male,
2012,50.0,晴琉,5.0,,m,26228_29705,names,male,
2012,50.0,聖,5.0,,m,32854,names,male,
2012,50.0,奏太,5.0,,m,22863_22826,names,male,
2012,50.0,蒼真,5.0,,m,33980_30495,names,male,
2012,50.0,蒼天,5.0,,m,33980_22825,names,male,
2012,50.0,大智,5.0,,m,22823_26234,names,male,
2012,50.0,斗真,5.0,,m,26007_30495,names,male,
2012,50.0,楓,5.0,,m,26963,names,male,
2012,50.0,佑真,5.0,,m,20305_30495,names,male,
2012,50.0,優,5.0,,m,20778,names,male,
2012,50.0,勇斗,5.0,,m,21191_26007,names,male,
2012,50.0,悠,5.0,,m,24736,names,male,
2012,50.0,雄大,5.0,,m,38596_22823,names,male,
2012,50.0,涼太,5.0,,m,28092_22826,names,male,
2012,50.0,煌,5.0,,m,29004,names,male,
2012,50.0,煌大,5.0,,m,29004_22823,names,male,
2012,50.0,颯斗,5.0,,m,39087_26007,names,male,
2012,72.0,葵,4.0,0.0012,m,33909,names,male,
2012,72.0,一輝,4.0,,m,19968_36637,names,male,
2012,72.0,一真,4.0,,m,19968_30495,names,male,
2012,72.0,瑛大,4.0,,m,29787_22823,names,male,
2012,72.0,詠太,4.0,,m,35424_22826,names,male,
2012,72.0,海音,4.0,,m,28023_38899,names,male,
2012,72.0,岳,4.0,,m,23731,names,male,
2012,72.0,慶太,4.0,,m,24950_22826,names,male,
2012,72.0,結翔,4.0,,m,32080_32724,names,male,
2012,72.0,健,4.0,,m,20581,names,male,
2012,72.0,光希,4.0,,m,20809_24076,names,male,
2012,72.0,航平,4.0,,m,33322_24179,names,male,
2012,72.0,朔也,4.0,,m,26388_20063,names,male,
2012,72.0,春斗,4.0,,m,26149_26007,names,male,
2012,72.0,瞬,4.0,,m,30636,names,male,
2012,72.0,匠,4.0,,m,21280,names,male,
2012,72.0,渉,4.0,,m,28169,names,male,
2012,72.0,丈,4.0,,m,19976,names,male,
2012,72.0,奏音,4.0,,m,22863_38899,names,male,
2012,72.0,蒼汰,4.0,,m,33980_27760,names,male,
2012,72.0,太一,4.0,,m,22826_19968,names,male,
2012,72.0,泰生,4.0,,m,27888_29983,names,male,
2012,72.0,大空,4.0,,m,22823_31354,names,male,
2012,72.0,大悟,4.0,,m,22823_24735,names,male,
2012,72.0,大晟,4.0,,m,22823_26207,names,male,
2012,72.0,拓海,4.0,,m,25299_28023,names,male,
2012,72.0,拓実,4.0,,m,25299_23455,names,male,
2012,72.0,暖,4.0,,m,26262,names,male,
2012,72.0,直樹,4.0,,m,30452_27193,names,male,
2012,72.0,哲平,4.0,,m,21746_24179,names,male,
2012,72.0,碧人,4.0,,m,30887_20154,names,male,
2012,72.0,優斗,4.0,,m,20778_26007,names,male,
2012,72.0,勇翔,4.0,,m,21191_32724,names,male,
2012,72.0,悠雅,4.0,,m,24736_38597,names,male,
2012,72.0,悠介,4.0,,m,24736_20171,names,male,
2012,72.0,悠希,4.0,,m,24736_24076,names,male,
2012,72.0,悠月,4.0,,m,24736_26376,names,male,
2012,72.0,悠馬,4.0,,m,24736_39340,names,male,
2012,72.0,陽人,4.0,,m,38525_20154,names,male,
2012,72.0,璃空,4.0,,m,29827_31354,names,male,
2012,72.0,琉雅,4.0,,m,29705_38597,names,male,
2012,72.0,琉斗,4.0,,m,29705_26007,names,male,
2012,72.0,龍希,4.0,,m,40845_24076,names,male,
2012,72.0,龍成,4.0,,m,40845_25104,names,male,
2012,72.0,龍星,4.0,,m,40845_26143,names,male,
2012,72.0,亮太,4.0,,m,20142_22826,names,male,
2012,72.0,蓮斗,4.0,,m,34030_26007,names,male,
2012,72.0,和真,4.0,,m,21644_30495,names,male,
2012,72.0,翔大,4.0,,m,32724_22823,names,male,
2012,72.0,颯一,4.0,,m,39087_19968,names,male,
2012,72.0,颯人,4.0,,m,39087_20154,names,male,
2012,1.0,結衣,22.0,0.0068,f,32080_34915,names,female,
2012,2.0,陽菜,21.0,0.0065,f,38525_33756,names,female,
2012,3.0,結菜,18.0,0.0055,f,32080_33756,names,female,
2012,4.0,結愛,16.0,0.005,f,32080_24859,names,female,
2012,4.0,ひなた,16.0,,f,12402_12394_12383,names,female,
2012,4.0,心春,16.0,,f,24515_26149,names,female,
2012,7.0,心愛,14.0,0.0043,f,24515_24859,names,female,
2012,8.0,凜,13.0,0.004,f,20956,names,female,
2012,9.0,美桜,12.0,0.0037,f,32654_26716,names,female,
2012,9.0,芽依,12.0,,f,33469_20381,names,female,
2012,9.0,優奈,12.0,,f,20778_22856,names,female,
2012,9.0,美結,12.0,,f,32654_32080,names,female,
2012,9.0,心咲,12.0,,f,24515_21682,names,female,
2012,14.0,葵,11.0,0.0034,f,33909,names,female,
2012,14.0,花音,11.0,,f,33457_38899,names,female,
2012,14.0,心菜,11.0,,f,24515_33756,names,female,
2012,17.0,愛莉,10.0,0.0031,f,24859_33673,names,female,
2012,17.0,心音,10.0,,f,24515_38899,names,female,
2012,17.0,優愛,10.0,,f,20778_24859,names,female,
2012,17.0,陽葵,10.0,,f,38525_33909,names,female,
2012,21.0,さくら,9.0,0.0028,f,12373_12367_12425,names,female,
2012,21.0,芽生,9.0,,f,33469_29983,names,female,
2012,21.0,優花,9.0,,f,20778_33457,names,female,
2012,21.0,優月,9.0,,f,20778_26376,names,female,
2012,21.0,柚希,9.0,,f,26586_24076,names,female,
2012,26.0,綾音,8.0,0.0025,f,32190_38899,names,female,
2012,26.0,杏奈,8.0,,f,26447_22856,names,female,
2012,26.0,一花,8.0,,f,19968_33457,names,female,
2012,26.0,真央,8.0,,f,30495_22830,names,female,
2012,26.0,美羽,8.0,,f,32654_32701,names,female,
2012,26.0,優衣,8.0,,f,20778_34915,names,female,
2012,26.0,凛,8.0,,f,20955,names,female,
2012,26.0,莉子,8.0,,f,33673_23376,names,female,
2012,26.0,莉緒,8.0,,f,33673_32210,names,female,
2012,35.0,愛菜,7.0,0.0022,f,24859_33756,names,female,
2012,35.0,杏,7.0,,f,26447,names,female,
2012,35.0,琴音,7.0,,f,29748_38899,names,female,
2012,35.0,結,7.0,,f,32080,names,female,
2012,35.0,咲希,7.0,,f,21682_24076,names,female,
2012,35.0,七海,7.0,,f,19971_28023,names,female,
2012,35.0,心結,7.0,,f,24515_32080,names,female,
2012,35.0,楓,7.0,,f,26963,names,female,
2012,35.0,優菜,7.0,,f,20778_33756,names,female,
2012,35.0,蘭,7.0,,f,34349,names,female,
2012,35.0,莉愛,7.0,,f,33673_24859,names,female,
2012,35.0,莉央,7.0,,f,33673_22830,names,female,
2012,47.0,結月,6.0,0.0019,f,32080_26376,names,female,
2012,47.0,咲良,6.0,,f,21682_33391,names,female,
2012,47.0,志歩,6.0,,f,24535_27497,names,female,
2012,47.0,雫,6.0,,f,38635,names,female,
2012,47.0,朱里,6.0,,f,26417_37324,names,female,
2012,47.0,朱莉,6.0,,f,26417_33673,names,female,
2012,47.0,心,6.0,,f,24515,names,female,
2012,47.0,心晴,6.0,,f,24515_26228,names,female,
2012,47.0,美咲,6.0,,f,32654_21682,names,female,
2012,47.0,優芽,6.0,,f,20778_33469,names,female,
2012,47.0,藍,6.0,,f,34253,names,female,
2012,47.0,梨花,6.0,,f,26792_33457,names,female,
2012,47.0,玲奈,6.0,,f,29618_22856,names,female,
2012,47.0,和奏,6.0,,f,21644_22863,names,female,
2012,47.0,栞,6.0,,f,26654,names,female,
2012,47.0,茉子,6.0,,f,33545_23376,names,female,
2012,47.0,莉桜,6.0,,f,33673_26716,names,female,
2012,47.0,莉心,6.0,,f,33673_24515,names,female,
2012,65.0,あかり,5.0,0.0016,f,12354_12363_12426,names,female,
2012,65.0,ひまり,5.0,,f,12402_12414_12426,names,female,
2012,65.0,ひより,5.0,,f,12402_12424_12426,names,female,
2012,65.0,ほのか,5.0,,f,12411_12398_12363,names,female,
2012,65.0,愛,5.0,,f,24859,names,female,
2012,65.0,愛海,5.0,,f,24859_28023,names,female,
2012,65.0,愛桜,5.0,,f,24859_26716,names,female,
2012,65.0,愛奈,5.0,,f,24859_22856,names,female,
2012,65.0,絢音,5.0,,f,32098_38899,names,female,
2012,65.0,花梨,5.0,,f,33457_26792,names,female,
2012,65.0,結羽,5.0,,f,32080_32701,names,female,
2012,65.0,結音,5.0,,f,32080_38899,names,female,
2012,65.0,向日葵,5.0,,f,21521_26085_33909,names,female,
2012,65.0,彩羽,5.0,,f,24425_32701,names,female,
2012,65.0,彩夏,5.0,,f,24425_22799,names,female,
2012,65.0,彩乃,5.0,,f,24425_20035,names,female,
2012,65.0,紗希,5.0,,f,32023_24076,names,female,
2012,65.0,心美,5.0,,f,24515_32654,names,female,
2012,65.0,奈々,5.0,,f,22856_12293,names,female,
2012,65.0,日葵,5.0,,f,26085_33909,names,female,
2012,65.0,寧々,5.0,,f,23527_12293,names,female,
2012,65.0,乃愛,5.0,,f,20035_24859,names,female,
2012,65.0,美空,5.0,,f,32654_31354,names,female,
2012,65.0,美月,5.0,,f,32654_26376,names,female,
2012,65.0,美織,5.0,,f,32654_32340,names,female,
2012,65.0,百花,5.0,,f,30334_33457,names,female,
2012,65.0,百華,5.0,,f,30334_33775,names,female,
2012,65.0,唯,5.0,,f,21807,names,female,
2012,65.0,悠,5.0,,f,24736,names,female,
2012,65.0,由芽,5.0,,f,30001_33469,names,female,
2012,65.0,陽愛,5.0,,f,38525_24859,names,female,
2012,65.0,陽咲,5.0,,f,38525_21682,names,female,
2012,97.0,こころ,4.0,0.0012,f,12371_12371_12429,names,female,
2012,97.0,すみれ,4.0,,f,12377_12415_12428,names,female,
2012,97.0,ひかり,4.0,,f,12402_12363_12426,names,female,
2012,97.0,愛佳,4.0,,f,24859_20339,names,female,
2012,97.0,愛結,4.0,,f,24859_32080,names,female,
2012,97.0,愛梨,4.0,,f,24859_26792,names,female,
2012,97.0,杏珠,4.0,,f,26447_29664,names,female,
2012,97.0,杏莉,4.0,,f,26447_33673,names,female,
2012,97.0,一華,4.0,,f,19968_33775,names,female,
2012,97.0,夏希,4.0,,f,22799_24076,names,female,
2012,97.0,夏妃,4.0,,f,22799_22915,names,female,
2012,97.0,希愛,4.0,,f,24076_24859,names,female,
2012,97.0,希実,4.0,,f,24076_23455,names,female,
2012,97.0,咲花,4.0,,f,21682_33457,names,female,
2012,97.0,咲月,4.0,,f,21682_26376,names,female,
2012,97.0,咲桜,4.0,,f,21682_26716,names,female,
2012,97.0,咲耶,4.0,,f,21682_32822,names,female,
2012,97.0,桜子,4.0,,f,26716_23376,names,female,
2012,97.0,詩織,4.0,,f,35433_32340,names,female,
2012,97.0,実桜,4.0,,f,23455_26716,names,female,
2012,97.0,心海,4.0,,f,24515_28023,names,female,
2012,97.0,仁菜,4.0,,f,20161_33756,names,female,
2012,97.0,瑞希,4.0,,f,29790_24076,names,female,
2012,97.0,那奈,4.0,,f,37027_22856,names,female,
2012,97.0,日向,4.0,,f,26085_21521,names,female,
2012,97.0,日菜,4.0,,f,26085_33756,names,female,
2012,97.0,風花,4.0,,f,39080_33457,names,female,
2012,97.0,萌華,4.0,,f,33804_33775,names,female,
2012,97.0,望愛,4.0,,f,26395_24859,names,female,
2012,97.0,柚奈,4.0,,f,26586_22856,names,female,
2012,97.0,遥,4.0,,f,36965,names,female,
2012,97.0,遥香,4.0,,f,36965_39321,names,female,
2012,97.0,陽向,4.0,,f,38525_21521,names,female,
2012,97.0,璃音,4.0,,f,29827_38899,names,female,
2012,97.0,瑠奈,4.0,,f,29792_22856,names,female,
2012,97.0,凛音,4.0,,f,20955_38899,names,female,
2012,97.0,栞奈,4.0,,f,26654_22856,names,female,
2012,97.0,澪,4.0,,f,28586,names,female,
2012,97.0,莉奈,4.0,,f,33673_22856,names,female,
1922,1.0,清,,,m,28165,names,male,
1922,2.0,三郎,,,m,19977_37070,names,male,
1922,3.0,勇,,,m,21191,names,male,
1922,4.0,博,,,m,21338,names,male,
1922,5.0,茂,,,m,33538,names,male,
1922,6.0,正,,,m,27491,names,male,
1922,7.0,一郎,,,m,19968_37070,names,male,
1922,8.0,実,,,m,23455,names,male,
1922,9.0,弘,,,m,24344,names,male,
1922,10.0,秀雄,,,m,31168_38596,names,male,
1922,1.0,文子,,,f,25991_23376,names,female,
1922,2.0,幸子,,,f,24184_23376,names,female,
1922,3.0,美代子,,,f,32654_20195_23376,names,female,
1922,4.0,清子,,,f,28165_23376,names,female,
1922,5.0,千代子,,,f,21315_20195_23376,names,female,
1922,6.0,静子,,,f,38745_23376,names,female,
1922,7.0,愛子,,,f,24859_23376,names,female,
1922,8.0,久子,,,f,20037_23376,names,female,
1922,9.0,光子,,,f,20809_23376,names,female,
1922,10.0,敏子,,,f,25935_23376,names,female,
1956,1.0,隆,,,m,38534,names,male,
1956,2.0,誠,,,m,35488,names,male,
1956,3.0,修,,,m,20462,names,male,
1956,4.0,豊,,,m,35914,names,male,
1956,5.0,茂,,,m,33538,names,male,
1956,6.0,稔,,,m,31252,names,male,
1956,7.0,博,,,m,21338,names,male,
1956,8.0,明,,,m,26126,names,male,
1956,9.0,昇,,,m,26119,names,male,
1956,10.0,進,,,m,36914,names,male,
1956,1.0,恵子,,,f,24693_23376,names,female,
1956,2.0,京子,,,f,20140_23376,names,female,
1956,3.0,洋子,,,f,27915_23376,names,female,
1956,4.0,幸子,,,f,24184_23376,names,female,
1956,5.0,和子,,,f,21644_23376,names,female,
1956,6.0,久美子,,,f,20037_32654_23376,names,female,
1956,7.0,由美子,,,f,30001_32654_23376,names,female,
1956,8.0,裕子,,,f,35029_23376,names,female,
1956,9.0,順子,,,f,38918_23376,names,female,
1956,10.0,典子,,,f,20856_23376,names,female,
1914,1.0,正三,,,m,27491_19977,names,male,
1914,2.0,清,,,m,28165,names,male,
1914,3.0,正雄,,,m,27491_38596,names,male,
1914,4.0,三郎,,,m,19977_37070,names,male,
1914,5.0,正,,,m,27491,names,male,
1914,6.0,正一,,,m,27491_19968,names,male,
1914,7.0,勇,,,m,21191,names,male,
1914,8.0,実,,,m,23455,names,male,
1914,9.0,秀雄,,,m,31168_38596,names,male,
1914,10.0,茂,,,m,33538,names,male,
1914,1.0,静子,,,f,38745_23376,names,female,
1914,2.0,キヨ,,,f,12461_12520,names,female,
1914,3.0,千代子,,,f,21315_20195_23376,names,female,
1914,4.0,ハル,,,f,12495_12523,names,female,
1914,5.0,きよ,,,f,12365_12424,names,female,
1914,6.0,ヨシ,,,f,12520_12471,names,female,
1914,7.0,キミ,,,f,12461_12511,names,female,
1914,8.0,トミ,,,f,12488_12511,names,female,
1914,9.0,フミ,,,f,12501_12511,names,female,
1914,10.0,光子,,,f,20809_23376,names,female,
1991,1.0,翔太,,,m,32724_22826,names,male,
1991,2.0,拓也,,,m,25299_20063,names,male,
