year	orth	pron	rank	gender	freq
2019		あゆむ	29	M	5
2019	大誠		30	M	2
2019		さく	30	M	5
2019	奏		31	M	2
2019		すばる	31	M	5
2019	奏多		32	M	2
2019		そうすけ	32	M	5
2019	奏太		33	M	2
2019		ともき	33	M	5
2019	奏空		34	M	2
2019		とわ	34	M	5
2019	奏音		35	M	2
2019		はるた	35	M	5
2019	帆高		36	M	2
2019		りくと	36	M	5
2019	律希		37	M	2
2019		りつき	37	M	5
2019	律稀		38	M	2
2019		るい	38	M	5
2019	怜央		39	M	2
2019		れん	39	M	5
2019	想真		40	M	2
2019		あお	40	M	4
2019	春樹		41	M	2
2019		あらた	41	M	4
2019	晴樹		42	M	2
2019		かなた	42	M	4
2019	暁斗		43	M	2
2019		さくと	43	M	4
2019	樹		44	M	2
2019		しょうま	44	M	4
2019	櫂		45	M	2
2019		じょうたろう	45	M	4
2019	歩		46	M	2
2019		たいが	46	M	4
2019	浬		47	M	2
2019		たいち	47	M	4
2019	湊太		48	M	2
2019		とうま	48	M	4
2019	煌		49	M	2
2019		みつき	49	M	4
2019	燈志		50	M	2
2019		ゆうしん	50	M	4
2019	理斗		51	M	2
2019		ゆきと	51	M	4
2019	琉叶		52	M	2
2019		りつ	52	M	4
2019	琉心		53	M	2
2019		るいと	53	M	4
2019	琉海		54	M	2
2019		あさひ	54	M	3
2019	琉雅		55	M	2
2019		いっせい	55	M	3
2019	瑛翔		56	M	2
2019		えいた	56	M	3
2019	睦		57	M	2
2019		えいと	57	M	3
2019	碧海		58	M	2
2019		かいり	58	M	3
2019	結月		59	M	2
2019		かおる	59	M	3
2019	結翔		60	M	2
2019		かずや	60	M	3
2019	縁		61	M	2
2019		かなと	61	M	3
2019	翔琉		62	M	2
2019		けい	62	M	3
2019	翼		63	M	2
2019		けいた	63	M	3
2019	莉玖斗		64	M	2
2019		こうた	64	M	3
2019	蒼大		65	M	2
2019		しん	65	M	3
2019	蒼太		66	M	2
2019		じん	66	M	3
2019	蒼生		67	M	2
2019		せな	67	M	3
2019	蒼空		68	M	2
2019		たいせい	68	M	3
2019	薫		69	M	2
2019		たける	69	M	3
2019	遥士		70	M	2
2019		だいき	70	M	3
2019	遥太		71	M	2
2019		つばさ	71	M	3
2019	陸斗		72	M	2
2019		とあ	72	M	3
2019	陽太		73	M	2
2019		なお	73	M	3
2019	陽真		74	M	2
2019		ひかる	74	M	3
2019	陽稀		75	M	2
2019		まなと	75	M	3
2019	颯人		76	M	2
2019		やまと	76	M	3
2019	颯太		77	M	2
2019		ゆうき	77	M	3
2019	颯星		78	M	2
2019		ゆうせい	78	M	3
2019	龍來		79	M	2
2019		ゆづき	79	M	3
2019	いとま		80	M	1
2019		りと	80	M	3
2019	はじめ		81	M	1
2019		りゅうせい	81	M	3
2019	れと		82	M	1
2019		りょう	82	M	3
2019	一乃介		83	M	1
2019		りょうが	83	M	3
2019	一成		84	M	1
2019		りんたろう	84	M	3
2019	一晴		85	M	1
2019		れい	85	M	3
2019	一杜		86	M	1
2019		れんと	86	M	3
2019	一翔		87	M	1
2019		あきふみ	87	M	2
2019	一華		88	M	1
2019		いちか	88	M	2
2019	一葵		89	M	1
2019		うた	89	M	2
2019	七橙		90	M	1
2019		えにし	90	M	2
2019	丈		91	M	1
2019		おうが	91	M	2
2019	丈瑠		92	M	1
2019		おうせい	92	M	2
2019	丞多郎		93	M	1
2019		おうたろう	93	M	2
2019	久登		94	M	1
2019		かいせい	94	M	2
2019	亜結夢		95	M	1
2019		かける	95	M	2
2019	亨也		96	M	1
2019		かずき	96	M	2
2019	京汰		97	M	1
2019		かずと	97	M	2
2019	京祐		98	M	1
2019		かなで	98	M	2
2019	亮一		99	M	1
2019		きょう	99	M	2
2019	人楽		100	M	1
2019		きょうや	100	M	2
2019	仁人		101	M	1
2019		けんしん	101	M	2
2019	仁基		102	M	1
2019		けんた	102	M	2
2019	仁稀		103	M	1
2019		げん	103	M	2
2019	令大		104	M	1
2019		こう	104	M	2
2019	伊吹		105	M	1
2019		こうしろう	105	M	2
2019	伊槻		106	M	1
2019		こうすけ	106	M	2
2019	伶朗		107	M	1
2019		こたろう	107	M	2
2019	伸樹		108	M	1
2019		ごう	108	M	2
2019	佑真		109	M	1
2019		さくま	109	M	2
2019	佳佑		110	M	1
2019		しゅう	110	M	2
2019	佳生		111	M	1
2019		しゅうと	111	M	2
2019	來		112	M	1
2019		しゅうや	112	M	2
2019	來空		113	M	1
2019		しゅん	113	M	2
2019	來駕		114	M	1
2019		ぜん	114	M	2
2019	侑		115	M	1
2019		そう	115	M	2
2019	侑吾		116	M	1
2019		たかひろ	116	M	2
2019	侑翔		117	M	1
2019		たくま	117	M	2
2019	俊晴		118	M	1
2019		だいち	118	M	2
2019	俐希		119	M	1
2019		ちあき	119	M	2
2019	俐杜		120	M	1
2019		つかさ	120	M	2
2019	信英		121	M	1
2019		とうじ	121	M	2
2019	修哉		122	M	1
2019		とうや	122	M	2
2019	倫太朗		123	M	1
2019		とら	123	M	2
2019	健		124	M	1
2019		なぎ	124	M	2
2019	健大		125	M	1
2019		ななと	125	M	2
2019	健太朗		126	M	1
2019		はくと	126	M	2
2019	健汰		127	M	1
2019		はやて	127	M	2
2019	健生		128	M	1
2019		はるひ	128	M	2
2019	健真		129	M	1
2019		ひろむ	129	M	2
2019	健翔		130	M	1
2019		ほだか	130	M	2
2019	優之介		131	M	1
2019		みやび	131	M	2
2019	優仁		132	M	1
2019		ゆいしん	132	M	2
2019	優吏真		133	M	1
2019		ゆうご	133	M	2
2019	優吾		134	M	1
2019		ゆうた	134	M	2
2019	優大		135	M	1
2019		ゆうや	135	M	2
2019	優愛		136	M	1
2019		ようすけ	136	M	2
2019	優翔		137	M	1
2019		ようた	137	M	2
2019	優聖		138	M	1
2019		らいが	138	M	2
2019	優輝		139	M	1
2019		りお	139	M	2
2019	優馬		140	M	1
2019		りき	140	M	2
2019	元		141	M	1
2019		りゅうが	141	M	2
2019	元悠		142	M	1
2019		りょうせい	142	M	2
2019	充		143	M	1
2019		あいき	143	M	1
2019	充希		144	M	1
2019		あいすけ	144	M	1
2019	光		145	M	1
2019		あいと	145	M	1
2019	光冴		146	M	1
2019		あいな	146	M	1
2019	光希		147	M	1
2019		あいのすけ	147	M	1
2019	光稀		148	M	1
2019		あいる	148	M	1
2019	光葉		149	M	1
2019		あおし	149	M	1
2019	光陽		150	M	1
2019		あおは	150	M	1
2019	八雲		151	M	1
2019		あおら	151	M	1
2019	公星		152	M	1
2019		あき	152	M	1
2019	冬弥		153	M	1
2019		あきか	153	M	1
2019	凌一		154	M	1
2019		あきひろ	154	M	1
2019	凌久		155	M	1
2019		あきふさ	155	M	1
2019	凌哉		156	M	1
2019		あきまさ	156	M	1
2019	凌玖		157	M	1
2019		あきや	157	M	1
2019	凌駕		158	M	1
2019		あきら	158	M	1
2019	凜久		159	M	1
2019		あすか	159	M	1
2019	凜太朗		160	M	1
2019		あずみ	160	M	1
2019	凪登		161	M	1
2019		あせい	161	M	1
2019	凰生		162	M	1
2019		あたる	162	M	1
2019	凱人		163	M	1
2019		あつき	163	M	1
2019	凱晴		164	M	1
2019		あつと	164	M	1
2019	利來		165	M	1
2019		あれん	165	M	1
2019	利斗		166	M	1
2019		いおり	166	M	1
2019	剛幸		167	M	1
2019		いちのすけ	167	M	1
2019	剣芯		168	M	1
2019		いっさ	168	M	1
2019	創		169	M	1
2019		いと	169	M	1
2019	力		170	M	1
2019		いとま	170	M	1
2019	勇吹		171	M	1
2019		いふ	171	M	1
2019	勇慎		172	M	1
2019		いろり	172	M	1
2019	勇斗		173	M	1
2019		えいしん	173	M	1
2019	勇翔		174	M	1
2019		えいすい	174	M	1
2019	勇輝		175	M	1
2019		えいとく	175	M	1
2019	匠		176	M	1
2019		えいな	176	M	1
2019	匠真		177	M	1
2019		える	177	M	1
2019	匠輝		178	M	1
2019		えん	178	M	1
2019	匡		179	M	1
2019		おうま	179	M	1
2019	匡平		180	M	1
2019		おうり	180	M	1
2019	匡弥		181	M	1
2019		おと	181	M	1
2019	十誠		182	M	1
2019		おとや	182	M	1
2019	千煌		183	M	1
2019		おみ	183	M	1
2019	千輝		184	M	1
2019		かいる	184	M	1
2019	博人		185	M	1
2019		かずさ	185	M	1
2019	卯タ		186	M	1
2019		かずひろ	186	M	1
2019	友侑也		187	M	1
2019		かずま	187	M	1
2019	友希		188	M	1
2019		かなめ	188	M	1
2019	友志朗		189	M	1
2019		かなや	189	M	1
2019	友絃		190	M	1
2019		かのあ	190	M	1
2019	可惟		191	M	1
2019		かん	191	M	1
2019	叶多		192	M	1
2019		かんすけ	192	M	1
2019	吟		193	M	1
2019		かんた	193	M	1
2019	呂雄以		194	M	1
2019		かんめい	194	M	1
2019	和哉		195	M	1
2019		きお	195	M	1
2019	和大		196	M	1
2019		きはる	196	M	1
2019	和瑚		197	M	1
2019		きょうあ	197	M	1
2019	和登		198	M	1
2019		きょうすけ	198	M	1
2019	和盟		199	M	1
2019		きょうへい	199	M	1
2019	和真		200	M	1
2019		けいご	200	M	1
2019	和紀		201	M	1
2019		けいじ	201	M	1
2019	和翼		202	M	1
2019		けいすけ	202	M	1
2019	和輝		203	M	1
2019		けいでん	203	M	1
2019	咲人		204	M	1
2019		けいと	204	M	1
2019	咲友		205	M	1
2019		けんせい	205	M	1
2019	咲太朗		206	M	1
2019		けんたろう	206	M	1
2019	咲真		207	M	1
2019		げんおう	207	M	1
2019	咲磨		208	M	1
2019		げんき	208	M	1
2019	咲空		209	M	1
2019		こうが	209	M	1
2019	唯斗		210	M	1
2019		こうげん	210	M	1
2019	啓斗		211	M	1
2019		こうさく	211	M	1
2019	善晴		212	M	1
2019		こうし	212	M	1
2019	喜晴		213	M	1
2019		こうだい	213	M	1
2019	塁都		214	M	1
2019		こうのすけ	214	M	1
2019	士		215	M	1
2019		こうへい	215	M	1
2019	壮介		216	M	1
2019		こうや	216	M	1
2019	壮太		217	M	1
2019		こうよう	217	M	1
2019	壮汰		218	M	1
2019		こお	218	M	1
2019	壱咲		219	M	1
2019		こてつ	219	M	1
2019	壱季		220	M	1
2019		さくたろう	220	M	1
2019	壱清		221	M	1
2019		さくや	221	M	1
2019	壱珂		222	M	1
2019		さくら	222	M	1
2019	夏央		223	M	1
2019		さつき	223	M	1
2019	夏維		224	M	1
2019		さねよし	224	M	1
2019	夢生弥		225	M	1
2019		さやと	225	M	1
2019	大夢		226	M	1
2019		しあ	226	M	1
2019	大智		227	M	1
2019		しうと	227	M	1
2019	大樹		228	M	1
2019		しどう	228	M	1
2019	大河		229	M	1
2019		しはる	229	M	1
2019	大知		230	M	1
2019		しゅうた	230	M	1
2019	大空		231	M	1
2019		しゅうたろう	231	M	1
2019	大華		232	M	1
2019		しゅんき	232	M	1
2019	大貴		233	M	1
2019		しゅんすけ	233	M	1
2019	大輔		234	M	1
2019		しょう	234	M	1
2019	大雅		235	M	1
2019		しょううん	235	M	1
2019	天		236	M	1
2019		しょうご	236	M	1
2019	天晴		237	M	1
2019		しょうせい	237	M	1
2019	天正		238	M	1
2019		しょうた	238	M	1
2019	天陽		239	M	1
2019		しょうたろう	239	M	1
2019	太凰		240	M	1
2019		しょうの	240	M	1
2019	太知		241	M	1
2019		しょうや	241	M	1
2019	太稀		242	M	1
2019		しょうら	242	M	1
2019	太陽		243	M	1
2019		しんのすけ	243	M	1
2019	奏和		244	M	1
2019		しんぺい	244	M	1
2019	奏喜		245	M	1
2019		じゅんた	245	M	1
2019	奏心		246	M	1
2019		じょう	246	M	1
2019	奏斗		247	M	1
2019		じょうじ	247	M	1
2019	奏歌		248	M	1
2019		せいあ	248	M	1
2019	奏汰		249	M	1
2019		せいじ	249	M	1
2019	奏良		250	M	1
2019		せいた	250	M	1
2019	奨		251	M	1
2019		せいや	251	M	1
2019	奨也		252	M	1
2019		せん	252	M	1
2019	奨真		253	M	1
2019		そあ	253	M	1
2019	孔貴		254	M	1
2019		そうご	254	M	1
2019	宏嗣朗		255	M	1
2019		そうし	255	M	1
2019	宥辰		256	M	1
2019		そうや	256	M	1
2019	寿明		257	M	1
2019		たいき	257	M	1
2019	将紀		258	M	1
2019		たいじゅ	258	M	1
2019	尚司		259	M	1
2019		たいすけ	259	M	1
2019	尚央		260	M	1
2019		たいよう	260	M	1
2019	崇人		261	M	1
2019		たいり	261	M	1
2019	嵩央		262	M	1
2019		たお	262	M	1
2019	嵩幸		263	M	1
2019		たかお	263	M	1
2019	巴希		264	M	1
2019		たかと	264	M	1
2019	帆音		265	M	1
2019		たかはる	265	M	1
2019	平助		266	M	1
2019		たかや	266	M	1
2019	平祥		267	M	1
2019		たかゆき	267	M	1
2019	幸之助		268	M	1
2019		たき	268	M	1
2019	幸亞		269	M	1
2019		たくみ	269	M	1
2019	幸大		270	M	1
2019		たけいち	270	M	1
2019	幸大朗		271	M	1
2019		たすく	271	M	1
2019	幸太郎		272	M	1
2019		ただおき	272	M	1
2019	幸弥		273	M	1
2019		たつき	273	M	1
2019	幸暮人		274	M	1
2019		だいすけ	274	M	1
2019	幸歩		275	M	1
2019		ちはや	275	M	1
2019	幸生		276	M	1
2019		ちふゆ	276	M	1
2019	幸育		277	M	1
2019		つむぎ	277	M	1
2019	幸誠		278	M	1
2019		つむぐ	278	M	1
2019	幸貴斗		279	M	1
2019		てる	279	M	1
2019	広		280	M	1
2019		てん	280	M	1
2019	広渡		281	M	1
2019		てんしょう	281	M	1
2019	庵		282	M	1
2019		てんよう	282	M	1
2019	康太郎		283	M	1
2019		とうあ	283	M	1
2019	康孝		284	M	1
2019		とうご	284	M	1
2019	康希		285	M	1
2019		とうし	285	M	1
2019	康貴		286	M	1
2019		とうり	286	M	1
2019	弘太郎		287	M	1
2019		とうわ	287	M	1
2019	弥央		288	M	1
2019		とおや	288	M	1
2019	弥糸		289	M	1
2019		とき	289	M	1
2019	弥葵		290	M	1
2019		ときは	290	M	1
2019	弦葵		291	M	1
2019		としはる	291	M	1
2019	彦鷹		292	M	1
2019		としや	292	M	1
2019	彩人		293	M	1
2019		ともひろ	293	M	1
2019	彬史		294	M	1
2019		なおき	294	M	1
2019	律		295	M	1
2019		なおや	295	M	1
2019	律人		296	M	1
2019		なぎと	296	M	1
2019	律月		297	M	1
2019		なつ	297	M	1
2019	心乃助		298	M	1
2019		なるき	298	M	1
2019	心音		299	M	1
2019		なると	299	M	1
2019	志成		300	M	1
2019		のぞむ	300	M	1
2019	志道		301	M	1
2019		のぶき	301	M	1
2019	志都		302	M	1
2019		はじめ	302	M	1
2019	忠興		303	M	1
2019		はずき	303	M	1
2019	快		304	M	1
2019		はなと	304	M	1
2019	快人		305	M	1
2019		はのん	305	M	1
2019	怜		306	M	1
2019		はるたか	306	M	1
2019	怜斗		307	M	1
2019		はるみち	307	M	1
2019	怜旺		308	M	1
2019		ひいろ	308	M	1
2019	怜桜		309	M	1
2019		ひさし	309	M	1
2019	恵伝		310	M	1
2019		ひさと	310	M	1
2019	恵太		311	M	1
2019		ひなと	311	M	1
2019	恵生		312	M	1
2019		ひびき	312	M	1
2019	悠		313	M	1
2019		ひまる	313	M	1
2019	悠也		314	M	1
2019		ひろき	314	M	1
2019	悠人		315	M	1
2019		ひろや	315	M	1
2019	悠仁		316	M	1
2019		ふうた	316	M	1
2019	悠信		317	M	1
2019		ふうま	317	M	1
2019	悠凛		318	M	1
2019		へいすけ	318	M	1
2019	悠叶		319	M	1
2019		ほたか	319	M	1
2019	悠慎		320	M	1
2019		まう	320	M	1
2019	悠成		321	M	1
2019		まおり	321	M	1
2019	悠月		322	M	1
2019		まこと	322	M	1
2019	悠永		323	M	1
2019		まさき	323	M	1
2019	悠海		324	M	1
2019		まさたか	324	M	1
2019	悠生		325	M	1
2019		まさとら	325	M	1
2019	悠誠		326	M	1
2019		まさみ	326	M	1
2019	悠輝		327	M	1
2019		まさゆき	327	M	1
2019	惟人		328	M	1
2019		ましろ	328	M	1
2019	惠太		329	M	1
2019		まなや	329	M	1
2019	想		330	M	1
2019		まひろ	330	M	1
2019	想将		331	M	1
2019		まもる	331	M	1
2019	惺愛		332	M	1
2019		みお	332	M	1
2019	惺絆		333	M	1
2019		みき	333	M	1
2019	惺逢		334	M	1
2019		みずき	334	M	1
2019	愛也		335	M	1
2019		みち	335	M	1
2019	愛夏		336	M	1
2019		みちる	336	M	1
2019	愛将		337	M	1
2019		みつくに	337	M	1
2019	愛正		338	M	1
2019		みつる	338	M	1
2019	愛純		339	M	1
2019		みと	339	M	1
2019	愛翔		340	M	1
2019		むうや	340	M	1
2019	慎平		341	M	1
2019		むつき	341	M	1
2019	慎織		342	M	1
2019		もとはる	342	M	1
2019	慧也		343	M	1
2019		やいと	343	M	1
2019	慶		344	M	1
2019		やくも	344	M	1
2019	慶一		345	M	1
2019		やすたか	345	M	1
2019	慶碧		346	M	1
2019		ゆあん	346	M	1
2019	憩		347	M	1
2019		ゆう	347	M	1
2019	懸斗		348	M	1
2019		ゆうい	348	M	1
2019	成仁		349	M	1
2019		ゆうしろう	349	M	1
2019	成叶		350	M	1
2019		ゆうじん	350	M	1
2019	成太郎		351	M	1
2019		ゆうだい	351	M	1
2019	捺		352	M	1
2019		ゆうのすけ	352	M	1
2019	敢助		353	M	1
2019		ゆうひ	353	M	1
2019	敢明		354	M	1
2019		ゆうり	354	M	1
2019	敬太		355	M	1
2019		ゆき	355	M	1
2019	斗葵		356	M	1
2019		ゆきあ	356	M	1
2019	新		357	M	1
2019		ゆきなり	357	M	1
2019	新太		358	M	1
2019		ゆきや	358	M	1
2019	新汰		359	M	1
2019		ゆずき	359	M	1
2019	方宗		360	M	1
2019		ゆずる	360	M	1
2019	日々樹		361	M	1
2019		ゆりまさ	361	M	1
2019	日向		362	M	1
2019		ようじろう	362	M	1
2019	旬希		363	M	1
2019		よしき	363	M	1
2019	旺太朗		364	M	1
2019		よしはる	364	M	1
2019	旺晟		365	M	1
2019		より	365	M	1
2019	旺臣		366	M	1
2019		らい	366	M	1
2019	昂弥		367	M	1
2019		らいく	367	M	1
2019	昊弥		368	M	1
2019		らいせい	368	M	1
2019	昊晟		369	M	1
2019		らいと	369	M	1
2019	昊汰		370	M	1
2019		らく	370	M	1
2019	昊玄		371	M	1
2019		りおう	371	M	1
2019	昊頼		372	M	1
2019		りおと	372	M	1
2019	明佳		373	M	1
2019		りつと	373	M	1
2019	明弥		374	M	1
2019		りひと	374	M	1
2019	明福		375	M	1
2019		りゅうだい	375	M	1
2019	星凪		376	M	1
2019		りゅうと	376	M	1
2019	春人		377	M	1
2019		りゅうのすけ	377	M	1
2019	春真		378	M	1
2019		りょういち	378	M	1
2019	春陽		379	M	1
2019		りょうすけ	379	M	1
2019	晃士朗		380	M	1
2019		りょうた	380	M	1
2019	晃成		381	M	1
2019		りょうたろう	381	M	1
2019	晃暉		382	M	1
2019		りょうま	382	M	1
2019	晃生		383	M	1
2019		りょうや	383	M	1
2019	晃良		384	M	1
2019		りんしん	384	M	1
2019	晄大		385	M	1
2019		るあ	385	M	1
2019	晄杜		386	M	1
2019		るおん	386	M	1
2019	晟那		387	M	1
2019		るか	387	M	1
2019	景伍		388	M	1
2019		るわ	388	M	1
2019	晴		389	M	1
2019		れいしろう	389	M	1
2019	晴仁		390	M	1
2019		れいと	390	M	1
2019	晴大		391	M	1
2019		れおと	391	M	1
2019	晴己		392	M	1
2019		れつ	392	M	1
2019	晴斗		393	M	1
2019		れと	393	M	1
2019	晴琉		394	M	1
2019		ろあ	394	M	1
2019	晴登		395	M	1
2019		ろおい	395	M	1
2019	晴真		396	M	1
2019		わこ	396	M	1
2019	晴稀		397	M	1
2019		わたる	397	M	1
2019	晴翔		398	M	1
2019	晴葵		399	M	1
2019	晴輝		400	M	1
2019	晴道		401	M	1
2019	晴隆		402	M	1
2019	智貴		403	M	1
2019	暁		404	M	1
2019	暁人		405	M	1
2019	暁叶		406	M	1
2019	暁葉		407	M	1
2019	暖		408	M	1
2019	暖基		409	M	1
2019	暖大		410	M	1
2019	暖希		411	M	1
2019	有晏		412	M	1
2019	朔也		413	M	1
2019	朔人		414	M	1
2019	朔生		415	M	1
2019	朔良		416	M	1
2019	望亜		417	M	1
2019	望夢		418	M	1
2019	未采		419	M	1
2019	来晴		420	M	1
2019	柊人		421	M	1
2019	柊哉		422	M	1
2019	柊太		423	M	1
2019	柊太郎		424	M	1
2019	柊斗		425	M	1
2019	柊羽		426	M	1
2019	柚希		427	M	1
2019	柚陽		428	M	1
2019	栄翠		429	M	1
2019	桐士		430	M	1
2019	桜太朗		431	M	1
2019	桜李		432	M	1
2019	桜真		433	M	1
2019	桜空		434	M	1
2019	桜芽		435	M	1
2019	椋星		436	M	1
2019	楓大		437	M	1
2019	楷生		438	M	1
2019	榛真		439	M	1
2019	榮徳		440	M	1
2019	榮都		441	M	1
2019	樂		442	M	1
2019	樹季		443	M	1
2019	橙俐		444	M	1
2019	橙智		445	M	1
2019	橙矢		446	M	1
2019	櫂音		447	M	1
2019	歓		448	M	1
2019	正太		449	M	1
2019	正虎		450	M	1
2019	正誠		451	M	1
2019	武壱		452	M	1
2019	歩夢		453	M	1
2019	歩武		454	M	1
2019	歩輝		455	M	1
2019	永梛		456	M	1
2019	永琉		457	M	1
2019	永翔		458	M	1
2019	汐晴		459	M	1
2019	汰俐		460	M	1
2019	泰一		461	M	1
2019	泰助		462	M	1
2019	泰生		463	M	1
2019	泰知		464	M	1
2019	洸作		465	M	1
2019	流渚斗		466	M	1
2019	浩太朗		467	M	1
2019	海人		468	M	1
2019	海吏		469	M	1
2019	海翔		470	M	1
2019	海騎		471	M	1
2019	涼牙		472	M	1
2019	涼雅		473	M	1
2019	清太		474	M	1
2019	渉太郎		475	M	1
2019	港太		476	M	1
2019	湊		477	M	1
2019	湊人		478	M	1
2019	湊真		479	M	1
2019	湊都		480	M	1
2019	滉晟		481	M	1
2019	滝		482	M	1
2019	漣		483	M	1
2019	澄真		484	M	1
2019	澪		485	M	1
2019	灯悟		486	M	1
2019	灼		487	M	1
2019	煌賀		488	M	1
2019	煌青		489	M	1
2019	照雲		490	M	1
2019	燈和		491	M	1
2019	爽斗		492	M	1
2019	獅士		493	M	1
2019	玄		494	M	1
2019	玲央		495	M	1
2019	玲於		496	M	1
2019	珀兎		497	M	1
2019	珠悠		498	M	1
2019	理将		499	M	1
2019	理月		500	M	1
2019	琉愛		501	M	1
2019	琉斗		502	M	1
2019	琉環		503	M	1
2019	琉生		504	M	1
2019	琉維		505	M	1
2019	琉音		506	M	1
2019	琥大朗		507	M	1
2019	琥大郎		508	M	1
2019	琥徹		509	M	1
2019	琳太郎		510	M	1
2019	瑛大		511	M	1
2019	瑛心		512	M	1
2019	瑛文		513	M	1
2019	瑛登		514	M	1
2019	瑞		515	M	1
2019	瑞地		516	M	1
2019	瑠唯		517	M	1
2019	瑠穏		518	M	1
2019	璃希		519	M	1
2019	璃晟		520	M	1
2019	生吹		521	M	1
2019	由暉		522	M	1
2019	皐誠		523	M	1
2019	直弥		524	M	1
2019	直樹		525	M	1
2019	眞白		526	M	1
2019	眞那斗		527	M	1
2019	真人		528	M	1
2019	真大		529	M	1
2019	睦士		530	M	1
2019	瞬祐		531	M	1
2019	瞭輔		532	M	1
2019	知冬		533	M	1
2019	知広		534	M	1
2019	知樹		535	M	1
2019	知輝		536	M	1
2019	知隼		537	M	1
2019	碧		538	M	1
2019	碧斗		539	M	1
2019	碧生		540	M	1
2019	碧空		541	M	1
2019	礼		542	M	1
2019	礼桜		543	M	1
2019	祐人		544	M	1
2019	祐季斗		545	M	1
2019	祐貴人		546	M	1
2019	禅		547	M	1
2019	秀		548	M	1
2019	稀生		549	M	1
2019	稜惺		550	M	1
2019	穂高		551	M	1
2019	穹		552	M	1
2019	章真		553	M	1
2019	竹流		554	M	1
2019	笑楓		555	M	1
2019	笑楽		556	M	1
2019	篤斗		557	M	1
2019	純翔		558	M	1
2019	紘弥		559	M	1
2019	紘都		560	M	1
2019	紡久		561	M	1
2019	紬葵		562	M	1
2019	絃		563	M	1
2019	絆翔		564	M	1
2019	結友		565	M	1
2019	結叶		566	M	1
2019	結士		567	M	1
2019	結大		568	M	1
2019	結斗		569	M	1
2019	結汰		570	M	1
2019	結登		571	M	1
2019	結都		572	M	1
2019	絢人		573	M	1
2019	絢士		574	M	1
2019	絢大		575	M	1
2019	絢斗		576	M	1
2019	維斗		577	M	1
2019	維月		578	M	1
2019	維風		579	M	1
2019	綾		580	M	1
2019	綾人		581	M	1
2019	縁侍		582	M	1
2019	羽功斗		583	M	1
2019	翔埜		584	M	1
2019	翔悟		585	M	1
2019	翔環		586	M	1
2019	翔矢		587	M	1
2019	翔空		588	M	1
2019	翔聖		589	M	1
2019	翔誠		590	M	1
2019	耀		591	M	1
2019	耀士		592	M	1
2019	聖矢		593	M	1
2019	肇虹		594	M	1
2019	航		595	M	1
2019	航太		596	M	1
2019	航平		597	M	1
2019	航志		598	M	1
2019	航輔		599	M	1
2019	良大郎		600	M	1
2019	芯		601	M	1
2019	英翔		602	M	1
2019	莉生		603	M	1
2019	菖人		604	M	1
2019	華琉		605	M	1
2019	葉介		606	M	1
2019	葉太		607	M	1
2019	葵		608	M	1
2019	葵偉		609	M	1
2019	葵大		610	M	1
2019	葵心		611	M	1
2019	葵斗		612	M	1
2019	葵蓮		613	M	1
2019	蒼		614	M	1
2019	蒼也		615	M	1
2019	蒼介		616	M	1
2019	蒼佑		617	M	1
2019	蒼叶		618	M	1
2019	蒼士		619	M	1
2019	蒼斗		620	M	1
2019	蒼真		621	M	1
2019	蒼紫		622	M	1
2019	蒼翔		623	M	1
2019	蓮人		624	M	1
2019	蓮稀		625	M	1
2019	蓮都		626	M	1
2019	藍之助		627	M	1
2019	藍輝		628	M	1
2019	虎		629	M	1
2019	虎叶		630	M	1
2019	虎輝		631	M	1
2019	虹夢		632	M	1
2019	虹陽		633	M	1
2019	裕夢		634	M	1
2019	裕貴		635	M	1
2019	詠太		636	M	1
2019	詩友翔		637	M	1
2019	誠		638	M	1
2019	誠治		639	M	1
2019	諒		640	M	1
2019	諒真		641	M	1
2019	豪生		642	M	1
2019	貫太		643	M	1
2019	貴紀		644	M	1
2019	賢橙		645	M	1
2019	輝向		646	M	1
2019	轟		647	M	1
2019	辰		648	M	1
2019	迅		649	M	1
2019	透和		650	M	1
2019	逞		651	M	1
2019	連叶		652	M	1
2019	進		653	M	1
2019	道瑠		654	M	1
2019	遥也		655	M	1
2019	遥人		656	M	1
2019	遥仁		657	M	1
2019	遥己		658	M	1
2019	遥陽		659	M	1
2019	遥音		660	M	1
2019	遼		661	M	1
2019	郁		662	M	1
2019	都琵		663	M	1
2019	里想羽		664	M	1
2019	閃		665	M	1
2019	陸		666	M	1
2019	陸杜		667	M	1
2019	陽丸		668	M	1
2019	陽二朗		669	M	1
2019	陽人		670	M	1
2019	陽優		671	M	1
2019	陽冬		672	M	1
2019	陽向		673	M	1
2019	陽夏音		674	M	1
2019	陽心		675	M	1
2019	陽斗		676	M	1
2019	陽汰		677	M	1
2019	陽海		678	M	1
2019	陽琉		679	M	1
2019	陽登		680	M	1
2019	陽詩		681	M	1
2019	陽資		682	M	1
2019	陽音		683	M	1
2019	陽馬		684	M	1
2019	隆ノ介		685	M	1
2019	隆光		686	M	1
2019	隆寛		687	M	1
2019	隆生		688	M	1
2019	隼		689	M	1
2019	隼士		690	M	1
2019	隼颯		691	M	1
2019	雅		692	M	1
2019	雪		693	M	1
2019	零都		694	M	1
2019	雷雅		695	M	1
2019	青大		696	M	1
2019	青泉		697	M	1
2019	青波		698	M	1
2019	音空		699	M	1
2019	音陽		700	M	1
2019	響		701	M	1
2019	頼		702	M	1
2019	風汰		703	M	1
2019	颯		704	M	1
2019	颯冴		705	M	1
2019	颯大		706	M	1
